Donor / Item Receiving Statistics,,,,,,,,,,,,,,,5/19/2020 8:55 AM,,,,,
ST LOUIS AREA FOODBANK,,,,,,,,,,,,,,,,,Page,1,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,FA\WBESHORE,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Search Name: FRESH THYME|WM|COSTCO|SAM'S*|KROGER|RULER*|TARGET|ALDI|SAL, Date Filter: 03/01/19..03/31/19",,,,,,,,,,,,,,,,,,,,
Posting Date: 09/01/19..09/30/19,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Donor No.,,Donor Name,,,,,,,,,,,,,,,,,,
,Document No.,Item No.,Description,,Order No.,UNC Product Category,UNC Product Source,Posting Date,Lot No.,Pallet No.,Expiration Date,Quantity,,Unit of Measure,,Ext. Gross Weight,,,,
016473,,"WALMART 2694, 1202 S KIRKWOOD RD, KIRKWOOD, MO  63122   Tel#: 314-835-9406  Contact: LARRY/TRACY/TIM",,,,,,,,,,,,,,,,,,
,DOR73804-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,9/3/2019,313950,,12/31/9999,746.,,LB,,746.,,,,
,DOR73916-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,9/6/2019,314475,,12/31/9999,810.,,LB,,810.,,,,
,DOR73971-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,9/9/2019,314759,,12/31/9999,"1,340.",,LB,,"1,340.",,,,
,DOR74053-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,9/11/2019,315087,,12/31/9999,570.,,LB,,570.,,,,
,DOR74135-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,9/13/2019,315581,,12/31/9999,455.,,LB,,455.,,,,
,DOR74199-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,9/16/2019,315858,,12/31/9999,770.,,LB,,770.,,,,
,DOR74263-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,9/17/2019,316140,,12/31/9999,161.,,LB,,161.,,,,
,DOR74290-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,9/18/2019,316269,,12/31/9999,740.,,LB,,740.,,,,
,DOR74373-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,9/20/2019,316784,,12/31/9999,785.,,LB,,785.,,,,
,DOR74440-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,9/23/2019,317036,,12/31/9999,985.,,LB,,985.,,,,
,DOR74524-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,9/25/2019,317483,,12/31/9999,875.,,LB,,875.,,,,
,DOR74619-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,9/27/2019,318309,,12/31/9999,920.,,LB,,920.,,,,
,DOR74674-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,9/30/2019,318451,,12/31/9999,"1,240.",,LB,,"1,240.",,,,
,DOR73829-1R,40668,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,9/4/2019,314014,,12/31/9999,240.,,LB,,240.,,,,
,DOR73916-1R,40668,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,9/6/2019,314476,,12/31/9999,325.,,LB,,325.,,,,
,DOR73971-1R,40668,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,9/9/2019,314760,,12/31/9999,65.,,LB,,65.,,,,
,DOR74053-1R,40668,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,9/11/2019,315088,,12/31/9999,25.,,LB,,25.,,,,
,DOR74135-1R,40668,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,9/13/2019,315582,,12/31/9999,80.,,LB,,80.,,,,
,DOR74263-1R,40668,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,9/17/2019,316141,,12/31/9999,71.,,LB,,71.,,,,
,DOR74373-1R,40668,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,9/20/2019,316785,,12/31/9999,370.,,LB,,370.,,,,
,DOR74440-1R,40668,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,9/23/2019,317037,,12/31/9999,250.,,LB,,250.,,,,
,DOR74674-1R,40668,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,9/30/2019,318452,,12/31/9999,145.,,LB,,145.,,,,
,DOR73804-1R,40669,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,9/3/2019,313951,,12/31/9999,50.,,LB,,50.,,,,
,DOR73829-1R,40669,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,9/4/2019,314015,,12/31/9999,325.,,LB,,325.,,,,
,DOR73971-1R,40670,"RETAIL, NON FOOD",,,RETAILWHSL,A2H LOCAL,9/9/2019,314761,,12/31/9999,30.,,LB,,30.,,,,
,,,,,,,,,,Donor Total,,"12,373.",,,,"12,373.",,,,
1000000,,"SAVE A LOT KITCHEN, 400 NORTHWEST PLAZA DR, ST. ANN, MO  63074   Tel#: 314-592-9481  Contact: Stephanie Shepard",,,,,,,,,,,,,,,,,,
,DOR74136-1R,40668,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,9/13/2019,315583,,12/31/9999,150.,,LB,,150.,,,,
,DOR74620-1R,40668,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,9/27/2019,318310,,12/31/9999,105.,,LB,,105.,,,,
,DOR73917-1R,40669,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,9/6/2019,314477,,12/31/9999,745.,,LB,,745.,,,,
,DOR74136-1R,40669,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,9/13/2019,315584,,12/31/9999,395.,,LB,,395.,,,,
,DOR74374-1R,40669,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,9/20/2019,316786,,12/31/9999,"1,000.",,LB,,"1,000.",,,,
,DOR74620-1R,40669,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,9/27/2019,318311,,12/31/9999,585.,,LB,,585.,,,,
,,,,,,,,,,Donor Total,,"2,980.",,,,"2,980.",,,,
10000421,,"SAVE A LOT 421, 6840 PAGE, ST LOUIS, MO  63133   Tel#: 314-726-2184  Contact: CINDY/ANN",,,,,,,,,,,,,,,,,,
,MCD0024516-1R,41539,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,9/17/2019,316058,,12/31/9999,5.,,LB,,5.,,,,
,MCD0024031-1R,41541,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,9/3/2019,313756,,12/31/9999,40.,,LB,,40.,,,,
,MCD0024269-1R,41541,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,9/11/2019,314996,,12/31/9999,20.,,LB,,20.,,,,
,MCD0024516-1R,41541,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,9/17/2019,316057,,12/31/9999,35.,,LB,,35.,,,,
,MCD0024031-1R,41542,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,9/3/2019,313757,,12/31/9999,15.,,LB,,15.,,,,
,MCD0024269-1R,41542,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,9/11/2019,314997,,12/31/9999,35.,,LB,,35.,,,,
,MCD0024516-1R,41542,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,9/17/2019,316059,,12/31/9999,40.,,LB,,40.,,,,
,MCD0024031-1R,41544,"RETAIL, DAIRY",,,RETAILWHSL,A2H LOCAL,9/3/2019,313758,,12/31/9999,80.,,LB,,80.,,,,
,,,,,,,,,,Donor Total,,270.,,,,270.,,,,
1000404,,"SAVE A LOT 404, 3427 S JEFFERSON, ST LOUIS, MO  63118   Tel#: 314-773-2210  Contact: BILL/NICKI",,,,,,,,,,,,,,,,,,
,MCD0024091-1R,41539,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,9/3/2019,314179,,12/31/9999,49.,,LB,,49.,,,,
,,,,,,,,,,Donor Total,,49.,,,,49.,,,,
1000405,,"SAVE A LOT 405, 3160 TELEGRAPH RD, ST LOUIS, MO  63125   Tel#: 314-487-2656  Contact: CORY",,,,,,,,,,,,,,,,,,
,MCD0024165-1R,41541,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,9/7/2019,314422,,12/31/9999,141.,,LB,,141.,,,,
,MCD0024907-1R,41541,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,9/27/2019,317899,,12/31/9999,176.,,LB,,176.,,,,
,MCD0024165-1R,41542,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,9/7/2019,314423,,12/31/9999,724.,,LB,,724.,,,,
,MCD0024355-1R,41542,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,9/13/2019,315402,,12/31/9999,499.,,LB,,499.,,,,
,MCD0024648-1R,41542,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,9/21/2019,316719,,12/31/9999,649.,,LB,,649.,,,,
,MCD0024907-1R,41542,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,9/27/2019,317900,,12/31/9999,646.,,LB,,646.,,,,
,,,,,,,,,,Donor Total,,"2,835.",,,,"2,835.",,,,
1000407,,"SAVE A LOT 407, 2980 HOMER ADAMS, ALTON, IL  62002   Tel#: 618-462-9950  Contact: ERIN/MISSY/LINDA",,,,,,,,,,,,,,,,,,
,MCD0024150-1R,41539,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,9/6/2019,314378,,12/31/9999,12.,,LB,,12.,,,,
,MCD0024447-1R,41539,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,9/16/2019,315750,,12/31/9999,67.,,LB,,67.,,,,
,MCD0024680-1R,41539,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,9/23/2019,316921,,12/31/9999,89.,,LB,,89.,,,,
,MCD0024150-1R,41541,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,9/6/2019,314376,,12/31/9999,6.,,LB,,6.,,,,
,MCD0024150-1R,41542,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,9/6/2019,314377,,12/31/9999,139.,,LB,,139.,,,,
,MCD0024447-1R,41542,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,9/16/2019,315749,,12/31/9999,124.,,LB,,124.,,,,
,MCD0024680-1R,41542,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,9/23/2019,316920,,12/31/9999,273.,,LB,,273.,,,,
,MCD0024447-1R,41544,"RETAIL, DAIRY",,,RETAILWHSL,A2H LOCAL,9/16/2019,315751,,12/31/9999,112.,,LB,,112.,,,,
,MCD0024680-1R,41544,"RETAIL, DAIRY",,,RETAILWHSL,A2H LOCAL,9/23/2019,316922,,12/31/9999,95.,,LB,,95.,,,,
,,,,,,,,,,Donor Total,,917.,,,,917.,,,,
1000408,,"SAVE A LOT 408, 3102 WEST CLAY, ST CHARLES, MO  63301   Tel#: 636-947-6073  Contact: RON",,,,,,,,,,,,,,,,,,
,MCD0024131-1R,41539,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,9/6/2019,314329,,12/31/9999,86.,,LB,,86.,,,,
,MCD0024335-1R,41539,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,9/13/2019,315345,,12/31/9999,14.,,LB,,14.,,,,
,MCD0024602-1R,41539,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,9/20/2019,316608,,12/31/9999,50.,,LB,,50.,,,,
,MCD0024864-1R,41539,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,9/27/2019,317805,,12/31/9999,36.,,LB,,36.,,,,
,MCD0024335-1R,41541,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,9/13/2019,315344,,12/31/9999,18.,,LB,,18.,,,,
