Donor / Item Receiving Statistics,,,,,,,,,,,,,,,5/19/2020 8:53 AM,,,,,
ST LOUIS AREA FOODBANK,,,,,,,,,,,,,,,,,Page,1,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,FA\WBESHORE,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Search Name: FRESH THYME|WM|COSTCO|SAM'S*|KROGER|RULER*|TARGET|ALDI|SAL, Date Filter: 03/01/19..03/31/19",,,,,,,,,,,,,,,,,,,,
Posting Date: 10/01/19..10/31/19,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Donor No.,,Donor Name,,,,,,,,,,,,,,,,,,
,Document No.,Item No.,Description,,Order No.,UNC Product Category,UNC Product Source,Posting Date,Lot No.,Pallet No.,Expiration Date,Quantity,,Unit of Measure,,Ext. Gross Weight,,,,
016473,,"WALMART 2694, 1202 S KIRKWOOD RD, KIRKWOOD, MO  63122   Tel#: 314-835-9406  Contact: LARRY/TRACY/TIM",,,,,,,,,,,,,,,,,,
,DOR74737-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,10/1/2019,318730,,12/31/9999,193.,,LB,,193.,,,,
,DOR74773-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,10/2/2019,318848,,12/31/9999,345.,,LB,,345.,,,,
,DOR74870-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,10/4/2019,319448,,12/31/9999,"1,005.",,LB,,"1,005.",,,,
,DOR74944-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,10/5/2019,319723,,12/31/9999,"1,005.",,LB,,"1,005.",,,,
,DOR75005-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,10/8/2019,319935,,12/31/9999,591.,,LB,,591.,,,,
,DOR75034-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,10/9/2019,320103,,12/31/9999,515.,,LB,,515.,,,,
,DOR75107-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,10/11/2019,320503,,12/31/9999,595.,,LB,,595.,,,,
,DOR75171-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,10/14/2019,320767,,12/31/9999,"1,060.",,LB,,"1,060.",,,,
,DOR75229-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,10/15/2019,321036,,12/31/9999,116.,,LB,,116.,,,,
,DOR75265-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,10/16/2019,321252,,12/31/9999,485.,,LB,,485.,,,,
,DOR75366-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,10/18/2019,321927,,12/31/9999,"1,875.",,LB,,"1,875.",,,,
,DOR75437-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,10/19/2019,322189,,12/31/9999,"1,340.",,LB,,"1,340.",,,,
,DOR75493-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,10/22/2019,322411,,12/31/9999,169.,,LB,,169.,,,,
,DOR75526-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,10/23/2019,322596,,12/31/9999,535.,,LB,,535.,,,,
,DOR75614-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,10/25/2019,323217,,12/31/9999,645.,,LB,,645.,,,,
,DOR75668-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,10/28/2019,323454,,12/31/9999,"1,145.",,LB,,"1,145.",,,,
,DOR75758-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,10/30/2019,324277,,12/31/9999,980.,,LB,,980.,,,,
,DOR74773-1R,40668,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,10/2/2019,318849,,12/31/9999,120.,,LB,,120.,,,,
,DOR74870-1R,40668,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,10/4/2019,319449,,12/31/9999,175.,,LB,,175.,,,,
,DOR75005-1R,40668,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,10/8/2019,319936,,12/31/9999,120.,,LB,,120.,,,,
,DOR75034-1R,40668,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,10/9/2019,320104,,12/31/9999,15.,,LB,,15.,,,,
,DOR75171-1R,40668,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,10/14/2019,320768,,12/31/9999,145.,,LB,,145.,,,,
,DOR75229-1R,40668,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,10/15/2019,321037,,12/31/9999,40.,,LB,,40.,,,,
,DOR75366-1R,40668,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,10/18/2019,321928,,12/31/9999,185.,,LB,,185.,,,,
,DOR75437-1R,40668,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,10/19/2019,322190,,12/31/9999,195.,,LB,,195.,,,,
,DOR75493-1R,40668,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,10/22/2019,322412,,12/31/9999,98.,,LB,,98.,,,,
,DOR75526-1R,40668,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,10/23/2019,322597,,12/31/9999,70.,,LB,,70.,,,,
,DOR75668-1R,40668,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,10/28/2019,323455,,12/31/9999,140.,,LB,,140.,,,,
,DOR75034-1R,40670,"RETAIL, NON FOOD",,,RETAILWHSL,A2H LOCAL,10/9/2019,320105,,12/31/9999,60.,,LB,,60.,,,,
,DOR75614-1R,40670,"RETAIL, NON FOOD",,,RETAILWHSL,A2H LOCAL,10/25/2019,323218,,12/31/9999,40.,,LB,,40.,,,,
,,,,,,,,,,Donor Total,,"14,002.",,,,"14,002.",,,,
1000000,,"SAVE A LOT KITCHEN, 400 NORTHWEST PLAZA DR, ST. ANN, MO  63074   Tel#: 314-592-9481  Contact: Stephanie Shepard",,,,,,,,,,,,,,,,,,
,DOR74871-1R,40668,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,10/4/2019,319450,,12/31/9999,30.,,LB,,30.,,,,
,DOR75367-1R,40668,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,10/18/2019,321929,,12/31/9999,95.,,LB,,95.,,,,
,DOR75615-1R,40668,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,10/25/2019,323219,,12/31/9999,560.,,LB,,560.,,,,
,DOR74871-1R,40669,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,10/4/2019,319451,,12/31/9999,445.,,LB,,445.,,,,
,DOR75108-1R,40669,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,10/11/2019,320504,,12/31/9999,225.,,LB,,225.,,,,
,DOR75367-1R,40669,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,10/18/2019,321930,,12/31/9999,385.,,LB,,385.,,,,
,DOR75615-1R,40669,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,10/25/2019,323220,,12/31/9999,65.,,LB,,65.,,,,
,DOR74871-1R,40670,"RETAIL, NON FOOD",,,RETAILWHSL,A2H LOCAL,10/4/2019,319452,,12/31/9999,205.,,LB,,205.,,,,
,,,,,,,,,,Donor Total,,"2,010.",,,,"2,010.",,,,
10000421,,"SAVE A LOT 421, 6840 PAGE, ST LOUIS, MO  63133   Tel#: 314-726-2184  Contact: CINDY/ANN",,,,,,,,,,,,,,,,,,
,MCD0025425-1R,41539,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,10/8/2019,320000,,12/31/9999,5.,,LB,,5.,,,,
,MCD0025425-1R,41541,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,10/8/2019,319999,,12/31/9999,20.,,LB,,20.,,,,
,MCD0025910-1R,41541,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,10/22/2019,322469,,12/31/9999,15.,,LB,,15.,,,,
,MCD0026208-1R,41541,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,10/29/2019,323741,,12/31/9999,100.,,LB,,100.,,,,
,MCD0025137-1R,41542,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,10/2/2019,318771,,12/31/9999,45.,,LB,,45.,,,,
,MCD0025425-1R,41542,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,10/8/2019,320001,,12/31/9999,25.,,LB,,25.,,,,
,MCD0025910-1R,41542,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,10/22/2019,322470,,12/31/9999,10.,,LB,,10.,,,,
,MCD0026208-1R,41542,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,10/29/2019,323742,,12/31/9999,20.,,LB,,20.,,,,
,MCD0025137-1R,41544,"RETAIL, DAIRY",,,RETAILWHSL,A2H LOCAL,10/2/2019,318772,,12/31/9999,30.,,LB,,30.,,,,
,MCD0025425-1R,41544,"RETAIL, DAIRY",,,RETAILWHSL,A2H LOCAL,10/8/2019,320002,,12/31/9999,70.,,LB,,70.,,,,
,MCD0025910-1R,41544,"RETAIL, DAIRY",,,RETAILWHSL,A2H LOCAL,10/22/2019,322471,,12/31/9999,30.,,LB,,30.,,,,
,,,,,,,,,,Donor Total,,370.,,,,370.,,,,
1000404,,"SAVE A LOT 404, 3427 S JEFFERSON, ST LOUIS, MO  63118   Tel#: 314-773-2210  Contact: BILL/NICKI",,,,,,,,,,,,,,,,,,
,MCD0026195-1R,41541,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,10/29/2019,323649,,12/31/9999,480.,,LB,,480.,,,,
,MCD0026195-1R,41542,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,10/29/2019,323650,,12/31/9999,10.,,LB,,10.,,,,
,,,,,,,,,,Donor Total,,490.,,,,490.,,,,
1000405,,"SAVE A LOT 405, 3160 TELEGRAPH RD, ST LOUIS, MO  63125   Tel#: 314-487-2656  Contact: CORY",,,,,,,,,,,,,,,,,,
,MCD0025337-1R,41539,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,10/7/2019,319589,,12/31/9999,195.,,LB,,195.,,,,
,MCD0025337-1R,41541,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,10/7/2019,319587,,12/31/9999,23.,,LB,,23.,,,,
,MCD0026044-1R,41541,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,10/25/2019,323009,,12/31/9999,343.,,LB,,343.,,,,
,MCD0026285-1R,41541,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,10/31/2019,323964,,12/31/9999,100.,,LB,,100.,,,,
,MCD0025337-1R,41542,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,10/7/2019,319588,,12/31/9999,546.,,LB,,546.,,,,
,MCD0026044-1R,41542,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,10/25/2019,323010,,12/31/9999,152.,,LB,,152.,,,,
,MCD0026285-1R,41542,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,10/31/2019,323965,,12/31/9999,135.,,LB,,135.,,,,
,MCD0026365-1R,41542,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,10/31/2019,324168,,12/31/9999,184.,,LB,,184.,,,,
,MCD0026285-1R,41544,"RETAIL, DAIRY",,,RETAILWHSL,A2H LOCAL,10/31/2019,323963,,12/31/9999,229.,,LB,,229.,,,,
,MCD0026365-1R,41544,"RETAIL, DAIRY",,,RETAILWHSL,A2H LOCAL,10/31/2019,324167,,12/31/9999,369.,,LB,,369.,,,,
,,,,,,,,,,Donor Total,,"2,276.",,,,"2,276.",,,,
1000407,,"SAVE A LOT 407, 2980 HOMER ADAMS, ALTON, IL  62002   Tel#: 618-462-9950  Contact: ERIN/MISSY/LINDA",,,,,,,,,,,,,,,,,,
