Donor / Item Receiving Statistics,,,,,,,,,,,,,,,5/19/2020 8:47 AM,,,,,
ST LOUIS AREA FOODBANK,,,,,,,,,,,,,,,,,Page,1,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,FA\WBESHORE,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Search Name: FRESH THYME|WM|COSTCO|SAM'S*|KROGER|RULER*|TARGET|ALDI|SAL, Date Filter: 03/01/19..03/31/19",,,,,,,,,,,,,,,,,,,,
Posting Date: 02/01/20..02/29/20,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Donor No.,,Donor Name,,,,,,,,,,,,,,,,,,
,Document No.,Item No.,Description,,Order No.,UNC Product Category,UNC Product Source,Posting Date,Lot No.,Pallet No.,Expiration Date,Quantity,,Unit of Measure,,Ext. Gross Weight,,,,
016473,,"WALMART 2694, 1202 S KIRKWOOD RD, KIRKWOOD, MO  63122   Tel#: 314-835-9406  Contact: LARRY/TRACY/TIM",,,,,,,,,,,,,,,,,,
,DOR79041-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,2/11/2020,339537,,12/31/9999,156.,,LB,,156.,,,,
,DOR79476-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,2/25/2020,341896,,12/31/9999,191.,,LB,,191.,,,,
,DOR79590-1R,40667,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,2/28/2020,342849,,12/31/9999,"1,125.",,LB,,"1,125.",,,,
,DOR78864-1R,40668,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,2/5/2020,338947,,12/31/9999,345.,,LB,,345.,,,,
,DOR78969-1R,40668,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,2/10/2020,339270,,12/31/9999,80.,,LB,,80.,,,,
,DOR79476-1R,40668,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,2/25/2020,341897,,12/31/9999,149.,,LB,,149.,,,,
,DOR79590-1R,40668,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,2/28/2020,342850,,12/31/9999,75.,,LB,,75.,,,,
,DOR78744-1R,40669,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,2/3/2020,338156,,12/31/9999,"1,075.",,LB,,"1,075.",,,,
,DOR78864-1R,40669,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,2/5/2020,338948,,12/31/9999,605.,,LB,,605.,,,,
,DOR78924-1R,40669,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,2/7/2020,339076,,12/31/9999,"1,125.",,LB,,"1,125.",,,,
,DOR78969-1R,40669,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,2/10/2020,339271,,12/31/9999,840.,,LB,,840.,,,,
,DOR79084-1R,40669,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,2/12/2020,339817,,12/31/9999,620.,,LB,,620.,,,,
,DOR79163-1R,40669,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,2/14/2020,340380,,12/31/9999,475.,,LB,,475.,,,,
,DOR79220-1R,40669,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,2/18/2020,340667,,12/31/9999,839.,,LB,,839.,,,,
,DOR79256-1R,40669,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,2/19/2020,340847,,12/31/9999,505.,,LB,,505.,,,,
,DOR79367-1R,40669,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,2/21/2020,341480,,12/31/9999,535.,,LB,,535.,,,,
,DOR79419-1R,40669,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,2/24/2020,341590,,12/31/9999,630.,,LB,,630.,,,,
,DOR79476-1R,40669,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,2/25/2020,341898,,12/31/9999,65.,,LB,,65.,,,,
,,,,,,,,,,Donor Total,,"9,435.",,,,"9,435.",,,,
1000000,,"SAVE A LOT KITCHEN, 400 NORTHWEST PLAZA DR, ST. ANN, MO  63074   Tel#: 314-592-9481  Contact: Stephanie Shepard",,,,,,,,,,,,,,,,,,
,DOR79591-1R,40668,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,2/28/2020,342851,,12/31/9999,80.,,LB,,80.,,,,
,DOR78925-1R,40669,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,2/7/2020,339077,,12/31/9999,215.,,LB,,215.,,,,
,DOR79368-1R,40669,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,2/21/2020,341481,,12/31/9999,650.,,LB,,650.,,,,
,DOR79591-1R,40669,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,2/28/2020,342852,,12/31/9999,405.,,LB,,405.,,,,
,,,,,,,,,,Donor Total,,"1,350.",,,,"1,350.",,,,
10000421,,"SAVE A LOT 421, 6840 PAGE, ST LOUIS, MO  63133   Tel#: 314-726-2184  Contact: CINDY/ANN",,,,,,,,,,,,,,,,,,
,MCD0030156-1R,41539,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,2/4/2020,338439,,12/31/9999,30.,,LB,,30.,,,,
,MCD0030394-1R,41539,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,2/11/2020,339508,,12/31/9999,35.,,LB,,35.,,,,
,MCD0030673-1R,41539,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,2/18/2020,340631,,12/31/9999,10.,,LB,,10.,,,,
,MCD0030971-1R,41539,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,2/25/2020,341957,,12/31/9999,15.,,LB,,15.,,,,
,MCD0030156-1R,41541,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,2/4/2020,338438,,12/31/9999,50.,,LB,,50.,,,,
,MCD0030394-1R,41541,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,2/11/2020,339507,,12/31/9999,10.,,LB,,10.,,,,
,MCD0030673-1R,41541,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,2/18/2020,340630,,12/31/9999,20.,,LB,,20.,,,,
,MCD0030971-1R,41541,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,2/25/2020,341956,,12/31/9999,20.,,LB,,20.,,,,
,MCD0030156-1R,41542,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,2/4/2020,338440,,12/31/9999,25.,,LB,,25.,,,,
,MCD0030394-1R,41542,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,2/11/2020,339509,,12/31/9999,30.,,LB,,30.,,,,
,MCD0030673-1R,41542,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,2/18/2020,340632,,12/31/9999,20.,,LB,,20.,,,,
,MCD0030971-1R,41542,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,2/25/2020,341958,,12/31/9999,20.,,LB,,20.,,,,
,MCD0030156-1R,41544,"RETAIL, DAIRY",,,RETAILWHSL,A2H LOCAL,2/4/2020,338441,,12/31/9999,20.,,LB,,20.,,,,
,MCD0030971-1R,41544,"RETAIL, DAIRY",,,RETAILWHSL,A2H LOCAL,2/25/2020,341959,,12/31/9999,30.,,LB,,30.,,,,
,,,,,,,,,,Donor Total,,335.,,,,335.,,,,
1000404,,"SAVE A LOT 404, 3427 S JEFFERSON, ST LOUIS, MO  63118   Tel#: 314-773-2210  Contact: BILL/NICKI",,,,,,,,,,,,,,,,,,
,MCD0030967-1R,41539,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,2/25/2020,341891,,12/31/9999,27.,,LB,,27.,,,,
,MCD0030967-1R,41544,"RETAIL, DAIRY",,,RETAILWHSL,A2H LOCAL,2/25/2020,341890,,12/31/9999,21.,,LB,,21.,,,,
,,,,,,,,,,Donor Total,,48.,,,,48.,,,,
1000405,,"SAVE A LOT 405, 3160 TELEGRAPH RD, ST LOUIS, MO  63125   Tel#: 314-487-2656  Contact: CORY",,,,,,,,,,,,,,,,,,
,MCD0030259-1R,41541,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,2/7/2020,338738,,12/31/9999,252.,,LB,,252.,,,,
,MCD0030519-1R,41541,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,2/14/2020,340081,,12/31/9999,293.,,LB,,293.,,,,
,MCD0030259-1R,41542,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,2/7/2020,338739,,12/31/9999,498.,,LB,,498.,,,,
,MCD0030519-1R,41542,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,2/14/2020,340082,,12/31/9999,175.,,LB,,175.,,,,
,MCD0030817-1R,41542,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,2/21/2020,341245,,12/31/9999,811.,,LB,,811.,,,,
,MCD0030259-1R,41544,"RETAIL, DAIRY",,,RETAILWHSL,A2H LOCAL,2/7/2020,338737,,12/31/9999,721.,,LB,,721.,,,,
,,,,,,,,,,Donor Total,,"2,750.",,,,"2,750.",,,,
1000407,,"SAVE A LOT 407, 2980 HOMER ADAMS, ALTON, IL  62002   Tel#: 618-462-9950  Contact: ERIN/MISSY/LINDA",,,,,,,,,,,,,,,,,,
,MCD0030706-1R,41539,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,2/14/2020,340808,,12/31/9999,11.,,LB,,11.,,,,
,MCD0030778-1R,41539,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,2/21/2020,341170,,12/31/9999,114.,,LB,,114.,,,,
,MCD0031137-1R,41539,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,2/28/2020,342541,,12/31/9999,13.,,LB,,13.,,,,
,MCD0030705-1R,41541,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,2/7/2020,340803,,12/31/9999,119.,,LB,,119.,,,,
,MCD0030706-1R,41541,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,2/14/2020,340806,,12/31/9999,145.,,LB,,145.,,,,
,MCD0030778-1R,41541,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,2/21/2020,341168,,12/31/9999,200.,,LB,,200.,,,,
,MCD0031137-1R,41541,"RETAIL, MEAT AND DELI",,,RETAILWHSL,A2H LOCAL,2/28/2020,342543,,12/31/9999,266.,,LB,,266.,,,,
,MCD0030705-1R,41542,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,2/7/2020,340804,,12/31/9999,106.,,LB,,106.,,,,
,MCD0030706-1R,41542,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,2/14/2020,340807,,12/31/9999,149.,,LB,,149.,,,,
,MCD0030778-1R,41542,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,2/21/2020,341169,,12/31/9999,60.,,LB,,60.,,,,
,MCD0031137-1R,41542,"RETAIL, MIX FOOD",,,RETAILWHSL,A2H LOCAL,2/28/2020,342542,,12/31/9999,210.,,LB,,210.,,,,
,MCD0030705-1R,41544,"RETAIL, DAIRY",,,RETAILWHSL,A2H LOCAL,2/7/2020,340805,,12/31/9999,113.,,LB,,113.,,,,
,MCD0030706-1R,41544,"RETAIL, DAIRY",,,RETAILWHSL,A2H LOCAL,2/14/2020,340809,,12/31/9999,40.,,LB,,40.,,,,
,MCD0031137-1R,41544,"RETAIL, DAIRY",,,RETAILWHSL,A2H LOCAL,2/28/2020,342540,,12/31/9999,253.,,LB,,253.,,,,
,,,,,,,,,,Donor Total,,"1,799.",,,,"1,799.",,,,
1000408,,"SAVE A LOT 408, 3102 WEST CLAY, ST CHARLES, MO  63301   Tel#: 636-947-6073  Contact: RON",,,,,,,,,,,,,,,,,,
,MCD0030414-1R,41539,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,2/12/2020,339638,,12/31/9999,34.,,LB,,34.,,,,
,MCD0030711-1R,41539,"RETAIL, PRODUCE",,,RETAILWHSL,A2H LOCAL,2/19/2020,340821,,12/31/9999,41.,,LB,,41.,,,,
